날짜,전자상거래/통신판매,종합소매,자동차,가구/가전,의류/잡화,스포츠/오락/여가,식료품,연료,여행/교통,숙박,음식점,서적/문구,교육,의료/보건,공과금/개인및전문서비스,금융/보험,소비자물가지수,소매판매지수,국고채 3년(평균),국고채 5년(평균),국고채 10년(평균),회사채 3년(평균),CD 91물(평균),"콜금리(1일물,평균)",기준금리
201710,-0.08430878158607402,0.04413644118826254,-0.20427441038887828,0.01774032337796827,0.019320434497153594,0.14540009660933695,-0.02865960016100888,0.0006983768979822447,-0.1360223627860303,0.17708837905676167,0.024361385637006405,-0.16728250383955023,-0.10286140286347378,-0.10275958199382818,-0.0797512146133863,-0.03709776565813028,-0.0009676893615286897,-0.013698630136986356,0.13407821229050265,0.1306532663316582,0.07423580786026207,0.10300429184549342,0.0,-0.008000000000000007,0.0
201711,0.1465255776721599,-0.037195012118238946,0.2685706120485709,0.04036734165681333,0.0992533559990798,-0.04822046069296204,-0.15307144991925503,0.05330644271953133,0.09791562966650069,-0.14255999700716415,-0.05832121829333459,0.0755596819860398,0.04564105551604625,0.10191488444600894,0.020788132749731014,0.05442915337271481,-0.007443131417151916,0.06481481481481488,0.05911330049261099,0.04888888888888876,0.03252032520325199,0.054474708171206254,0.050724637681159424,0.016129032258064502,0.19999999999999996
201712,-0.0027646183727370044,0.00903938543738736,-0.013820978918911986,-0.06433870042947565,-0.05924644318459116,-0.12074767399105435,0.07397863109729874,0.052774828138678176,0.07029096796008849,0.17989685773872388,0.12846031058027285,0.17983793199987552,0.06927496804359534,0.06267087262840132,-0.011078255920473845,0.040975047708205814,0.003605658109649079,-0.01826086956521733,-0.023255813953488302,-0.025423728813559365,-0.027559055118110187,-0.022140221402214055,0.14482758620689662,0.19841269841269837,0.0
201801,0.04480917159838693,-0.033497025621978316,-0.1603831141801716,0.07389830446742462,-0.16735121994255642,-0.11596950929013805,-0.05936504254954911,-0.04032488420973168,0.08125404840614148,-0.017150464075731287,-0.06496266991429589,-0.1146605762195726,0.01986340895618066,0.019724444894346993,0.2603031399307556,-0.015344025149981455,0.00417613461892774,-0.06731620903454394,0.042857142857142705,0.0608695652173914,0.06477732793522262,0.026415094339622858,0.0,-0.013245033112582738,0.0
201802,-0.10645214150181481,-0.03613961380105002,-0.056547992554407234,-0.0915171057752393,-0.07041901482748658,-0.11846311006681354,0.21810072035366024,-0.05621471853875082,-0.16742570410924917,-0.20874217433180842,-0.13418573859392235,-0.07542204105943018,-0.040897357051557726,-0.13534807383043357,-0.24651399247264483,-0.08730522709871402,0.0076345993109494525,-0.03418803418803418,0.041095890410958846,0.040983606557376984,0.05323193916349811,0.03676470588235281,-0.0060240963855421326,0.0,0.0
201803,0.13807173073466372,0.028994083223220946,,0.2327175392127765,0.2548608147892688,0.35248535171506856,-0.22174494024202007,0.07840607952771772,0.09268208999117733,0.029989063763016688,0.17631609683171257,0.47739296383679464,0.1334053619437674,0.13253579178195407,0.10478343565532033,0.1691945289836998,-0.001052045925850953,0.11406096361848572,-0.004385964912280604,-0.015748031496062964,-0.02166064981949456,0.0035460992907803135,0.0,0.0,0.0
201804,-0.02880196947474012,0.024244882131336798,-0.08370401047671283,-0.017128883033895814,0.00533040598347001,0.0654328490138667,0.028205691920396125,-0.036051957626501485,0.011572294317921727,0.007815637738496806,0.024641271896408634,-0.2773459855128547,-0.1774046519051884,-0.06110494165641411,0.03498359248756211,-0.06571324939116019,0.0018227663517331738,-0.030008826125330956,-0.03524229074889873,-0.02400000000000002,-0.01845018450184499,-0.014134275618374548,0.0,-0.01342281879194629,0.0
201805,0.03786723464912445,0.057446950280175546,0.026932053794071598,0.06003377019933964,0.050010502352218156,0.10570407948735605,0.09555408994814152,0.04793230474122767,0.027278758079507304,0.20752599514451942,0.0818935147221973,0.02389365513340258,0.13057201592412637,0.0364232614430644,-0.03363255182188618,0.04959618117495679,0.0004851866452375564,0.0263876251137396,0.027397260273972712,0.03688524590163933,0.037593984962405846,0.02508960573476693,0.0,0.020408163265306145,0.0
201806,-0.05332827943210228,-0.05694949499055846,-0.038250993447331516,-0.05854863053466952,-0.08321927706590171,-0.08909915187109319,-0.08147613648077523,-0.015458883174412241,-0.011859601382023022,-0.11527796217969377,-0.06153866057611446,-0.05257245562794888,-0.02170629706686089,-0.021701591125910524,0.002878866583147399,-0.024397157829954663,-0.002020630638822407,-0.03634751773049638,-0.03111111111111109,-0.035573122529644174,-0.03623188405797084,-0.01748251748251739,0.0,-0.00666666666666671,0.0
201807,0.09349205726954746,0.08389341357947067,0.006574162789892313,0.2870562409353241,-0.03968376846589183,-0.03891811442264492,-0.012608204460604955,0.06093977274807738,0.04643598222905654,0.1329139975817446,0.07351949970668037,0.10054929889557096,0.07079470063128102,0.03619193597831516,0.23116779644061536,0.047810478506216336,-0.0019133621518743205,0.01931922723091062,-0.03669724770642202,-0.040983606557377095,-0.0413533834586467,-0.02135231316725983,0.0,0.0,0.0
201808,-0.05728378454981242,-0.040383985491457275,-0.02317098245260507,-0.23024839770019678,-0.13601183539709316,-0.02369823802061466,0.05193303519334913,0.005699216731883228,-0.05143130997884304,0.3011032264168796,0.015157938991291031,-0.03134559275455484,0.05962435545603895,0.001791593989237894,-0.19066712779162598,-0.007378906931757467,0.008844710416878065,-0.03429602888086636,-0.03809523809523818,-0.04273504273504258,-0.03529411764705881,-0.032727272727272716,0.0,0.006711409395973256,0.0
201809,0.003313035721337787,0.07457246587897615,-0.09410255227616737,-0.14079484542508114,0.14912271372341235,0.02651108178182393,0.47454252612592884,-0.03540713017071839,-0.09808170658930349,-0.31842668652409656,-0.08977997268390203,0.009911460536487837,-0.12013905412614001,-0.0681254390927799,0.05891250372025336,-0.08203847004471654,0.007631055076310567,0.028037383177569986,-0.034653465346534684,-0.049107142857143016,-0.056910569105691144,-0.09774436090225569,0.0,0.026666666666666616,0.0
201810,0.1218919748512024,-0.0452512204260197,0.16662099826799515,0.11298078448903581,0.1705457794770222,0.15116240648560808,-0.2988316971752826,0.0395805682455137,0.09998809386717045,0.0977747808496292,0.03698065443100762,-0.05297783683461765,-0.005351018411759889,0.08085938933385828,0.08916649661762843,0.13383716871566698,-0.0017960307719939728,0.032727272727272716,0.03076923076923066,0.014084507042253724,0.008620689655172376,0.02083333333333348,0.0181818181818183,-0.012987012987012991,0.0
201811,0.02681307169008451,-0.030271032037958,0.003964709994536797,-0.010219952208036065,-0.045642741928527686,-0.08346770449038854,0.013099317096552543,-0.020423507095234883,-0.027124451486863155,-0.08405125493733079,-0.04970701030927838,0.018728505303613918,0.0003356857510232736,0.013211617038100254,-0.06573203629526692,-0.030058078380797992,-0.0071070860947011205,0.022887323943661997,-0.03482587064676612,-0.05092592592592604,-0.05555555555555547,-0.020408163265306256,0.017857142857142794,-0.006578947368421018,0.16666666666666674
201812,0.02998220162696641,0.05495912998288621,-0.0010835888843222508,-0.050246160253988315,-0.0208707100560519,-0.08564467697069056,0.051010078781743795,-0.038514833731235654,0.04871120271028162,0.19969525135396693,0.12753831102767865,0.15959294274400593,0.030217278678744686,0.0501168170921531,-0.01993689303054158,0.039048575563842336,-0.0034430685593476174,0.001721170395869276,-0.05670103092783496,-0.07804878048780484,-0.09954751131221717,-0.04166666666666674,0.11695906432748537,0.17218543046357615,0.0
201901,0.03690316986106423,-0.05260522914438159,-0.13135696816679576,0.09452538834147872,-0.1285296479659812,-0.09987115673848257,0.09755941164154103,-0.07045969579042288,0.08450755665315923,-0.014109172731228803,-0.06472063709232823,-0.04149735174791103,0.0843641780354838,0.054055488726558965,0.2828855709868725,0.012550585769928624,-0.0010506323998868972,-0.05670103092783507,-0.010928961748633892,-0.005291005291005346,0.0,-0.017391304347826098,-0.020942408376963262,-0.011299435028248594,0.0
201902,-0.12172006978927874,-0.09997424759817908,-0.10892142922855652,-0.0783754935140416,-0.11587155453124331,-0.06361110147402627,-0.07168977156612955,-0.11581411155412813,-0.15970820150068732,-0.16023540810650783,-0.12730683221686112,-0.10681887059298911,-0.05615242866653902,-0.15611680580506537,,-0.07393175211111624,0.004318191011690509,-0.09107468123861562,-0.0055248618784530246,-0.005319148936170137,0.0,-0.004424778761061843,0.0,0.005714285714285783,0.0
201903,0.16053800083616676,0.10778651290866303,0.31620107505942885,0.22886529203894135,0.23976019088885114,0.28056053543683523,-0.09681550096071845,0.13901475165786992,0.059679574037672545,-0.009055052497083493,0.16254903472409343,0.4297449933647002,0.11757359749486995,0.1371350231665065,0.07156009803035523,0.13961517428150372,-0.0019131818227589026,0.16232464929859725,-0.005555555555555536,-0.016042780748663166,-0.02010050251256279,-0.004444444444444362,0.016042780748662944,0.0,0.0
201904,-0.031757505145730724,-0.012184694601047874,-0.04356509231889971,-0.11328551052940683,-0.032793221993249966,0.018296786115946206,-0.007966382491592094,-0.007903823349785788,0.052030439711739485,0.013751972884162633,-0.027946643261528736,-0.26584958746113907,-0.17401966294707716,-0.033900579864755476,0.09475115088385078,-0.02983014867797773,0.003631924617386817,-0.039655172413793016,-0.027932960893854775,-0.03804347826086962,-0.03076923076923077,-0.013392857142857206,-0.0052631578947368585,-0.005681818181818232,0.0
201905,0.042832617373042,0.0750904697626269,0.006427082254878647,0.12605953084959598,0.09664554364107003,0.11617076776570068,0.09073498823829595,0.08438826650825693,0.016996432435393505,0.09710612847377309,0.0908751230623226,0.005815018479474965,0.14375393164185346,0.04732267318291816,-0.014782381075957085,0.03019920228947437,0.001718921201033341,0.04667863554757612,-0.034482758620689724,-0.02824858757062154,-0.03174603174603163,-0.02714932126696834,-0.026455026455026398,0.0,0.0
201906,-0.06804407177833738,-0.05927750410509025,-0.08970871514757883,-0.13867623632385118,-0.10539002806088371,-0.06560206668270652,-0.06788802733604948,-0.04875487891168884,-0.05704866596361935,-0.035442458832698254,-0.04354514672794152,-0.044019340370523796,-0.031594051909613285,-0.04371711700119241,0.006048224368728539,-0.033770149714056896,-0.0016156223658331248,-0.05660377358490565,-0.1071428571428571,-0.11046511627906974,-0.11475409836065575,-0.06976744186046513,-0.021739130434782594,0.005714285714285783,0.0
201907,0.07574685034414474,0.030883189827290547,0.028698795597195792,0.06780708215251385,-0.05959486490546306,-0.034820947581832185,-0.04223652226878194,-0.006619192290574061,0.11060909800085317,0.09974273425252256,0.031013344392008202,0.07775233555838601,0.05606241535481793,0.03501052909245295,0.2624958323551063,0.07694188397849144,-0.0030555527635666158,0.00454545454545463,-0.08000000000000007,-0.07189542483660138,-0.06790123456790131,-0.05500000000000005,-0.06666666666666676,-0.07386363636363646,-0.1428571428571429
201908,-0.03534125159547885,-0.0003067499781823635,-0.01611258518655423,-0.022230157002054107,-0.07864265080529664,-0.013531108529305724,0.10693402503798088,0.07091778036557561,-0.08286091318667022,0.28823062836506663,0.0417273528762645,-0.016262078717888206,0.08645522709644049,0.0166818914639002,-0.19890907912596711,-0.03170086216591461,0.0023995080000402957,0.009049773755656076,-0.1594202898550725,-0.15492957746478875,-0.17218543046357615,-0.10582010582010581,-0.11309523809523803,-0.0736196319018404,0.0
201909,0.00773225467657479,0.04324718206615108,-0.06946626453480731,-0.12036795513775356,0.053117810054683856,-0.05600213397721854,0.266214672434957,-0.08850487944629881,-0.10944200743429267,-0.3422332438613317,-0.1321909385986878,-0.02402829843005727,-0.1548213806922657,-0.11117617484399489,0.07915416857302837,-0.025883024641273344,0.003711340206185465,0.016143497757847403,0.11206896551724155,0.12500000000000022,0.1359999999999999,0.059171597633136175,0.033557046979865834,0.0066225165562914245,0.0
201910,0.07529445521650269,-0.04924326298124759,0.15156229192929138,0.04204124988935121,0.17538235173755656,0.17665038049413884,-0.18958492848972952,0.07098956493626996,0.12888872708237598,0.1760876879674924,0.09919324770251725,-0.033312636275684704,0.013961315658073126,0.15034815342263963,0.06421074792248382,0.07143756532513801,0.0024750987033288485,0.02118270079435125,0.054263565891472965,0.06666666666666665,0.11267605633802824,0.03910614525139677,-0.051948051948051965,-0.11184210526315785,-0.16666666666666663
201911,0.054219153685163946,0.005384522604249264,0.06082150113023621,0.04481334427460548,-0.010021705122108093,-0.0528544528999898,0.02242621472089712,0.013927320198303672,0.01353185280481961,-0.11193392091489596,-0.046515213554976786,0.021241000209123673,0.016060071145652444,-0.009620133908341044,-0.06481150470443331,-0.018058966589689862,-0.005597704940974224,0.04062229904926529,0.09558823529411753,0.10416666666666674,0.10759493670886067,0.07526881720430101,0.041095890410958846,-0.05185185185185193,0.0
201912,0.03594246778182342,0.03640396957598768,0.07958790858522491,-0.03929353110863221,-0.025682363886908366,-0.09214502040687411,0.031186422630976374,0.029080787479541348,0.06446580634286692,0.21373257614868346,0.12028037528564406,0.12189913409782349,0.008528982780783512,0.022480142123897817,0.016770170350583147,0.054464720710034165,0.0023924166423738846,0.009966777408637828,-0.06711409395973156,-0.06918238993710701,-0.05714285714285716,-0.025000000000000022,0.006578947368421018,0.0,0.0
